repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
microsoft/vscode,276015,"Clicking OS notification always opens secondary side bar, even if I'm working with Chat in editor",bpasero,closed,True,"(fix #270619)

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-07 08:11:51+00:00,2025-11-07 08:32:22+00:00,2025-11-07 08:32:22+00:00,1,1,1,1,0,0
microsoft/vscode,276014,agent sessions - further prevent work on shutdown,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-07 08:06:13+00:00,2025-11-07 08:26:09+00:00,2025-11-07 08:26:09+00:00,1,5,1,1,0,0
microsoft/vscode,276013,agent sessions - avoid double separator in button,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-07 08:01:51+00:00,2025-11-07 08:21:07+00:00,2025-11-07 08:21:07+00:00,7,9,1,1,0,0
microsoft/vscode,276012,agent sessions - fix button padding,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-07 07:57:13+00:00,2025-11-07 08:16:01+00:00,2025-11-07 08:16:01+00:00,1,1,1,1,0,0
microsoft/vscode,276011,debt - faster unit tests,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-07 07:49:08+00:00,2025-11-07 08:07:39+00:00,2025-11-07 08:07:39+00:00,277,254,4,1,0,0
microsoft/vscode,275976,"Revert ""Append well-known path instead of insert""",TylerLeonhardt,closed,True,"Reverts microsoft/vscode#275438

🤦 I just looked up the most recent version of the spec:
https://datatracker.ietf.org/doc/html/rfc9728#name-obtaining-protected-resourc

and the previous behavior was the correct behavior... reverting this.",2025-11-07 01:49:53+00:00,2025-11-07 02:43:15+00:00,2025-11-07 02:43:15+00:00,16,12,2,1,0,1
microsoft/vscode,275972,Targeted fix for supporting non-local sessions in code paths that aren't using uris,mjbvz,closed,True,"Fixes #275957 

This is a scoped fix to remove the dangerous call to `LocalChatSessionUri.forSession`. My previous fix ([275916](https://github.com/microsoft/vscode/pull/275916))revealed this bug by making the session's resource accurate

Instead we'll look up the session by id like we used to",2025-11-07 00:42:01+00:00,2025-11-07 01:16:43+00:00,2025-11-07 01:16:43+00:00,10,2,4,1,0,2
microsoft/vscode,275971,Fix UI for edits from subagent,roblourens,closed,True,And add setting for custom agents in subagent,2025-11-07 00:40:26+00:00,2025-11-07 02:12:35+00:00,2025-11-07 02:12:35+00:00,89,52,8,1,0,1
microsoft/vscode,275970,Ensure search in agent sessions pane uses visible text (fix for #275151),dineshc-msft,closed,True,"Fix for issue #275151 

When searching ensure we use only visible text for search (session label and description). 

Session description can be markdown with links, etc. so use plain text. 
",2025-11-07 00:34:09+00:00,2025-11-07 01:23:26+00:00,2025-11-07 01:23:26+00:00,2,2,1,1,1,0
microsoft/vscode,275959,Fix fetch tool omitting table headers with <th> elements,Copilot,closed,True,"Fixes microsoft/vscode#263128

The `fetch` tool fails to capture table headers when HTML uses `<th>` or `<thead>` elements. The accessibility tree represents these as `columnheader`, `rowheader`, and `gridcell` roles, but `processTableNode` only filtered for roles containing `'cell'`.

## Changes

- Added `isTableCell()` helper that matches `cell`, `gridcell`, `columnheader`, and `rowheader` roles
- Updated `processTableNode()` to use explicit role matching instead of substring matching
- Added test coverage for tables with `columnheader`, `rowheader`, `gridcell`, and mixed cell types

**Before:**
```typescript
const headerCells = rows[0].children.filter(cell => getNodeRole(cell.node).includes('cell'));
```

**After:**
```typescript
function isTableCell(role: string): boolean {
	// Match cell, gridcell, columnheader, rowheader roles
	return role === 'cell' || role === 'gridcell' || role === 'columnheader' || role === 'rowheader';
}

const headerCells = rows[0].children.filter(cell => isTableCell(getNodeRole(cell.node)));
```

The `gridcell` role was added to maintain backward compatibility with the original `.includes('cell')` behavior, which would have matched this role.

<!-- START COPILOT CODING AGENT SUFFIX -->



<details>

<summary>Original prompt</summary>

> 
> ----
> 
> *This section details on the original issue you should resolve*
> 
> <issue_title>The `fetch` tool fails to capture table headers</issue_title>
> <issue_description>Name: GitHub Copilot Chat
> Id: GitHub.copilot-chat
> Description: AI chat features powered by Copilot
> Version: 0.31.2025082213
> Publisher: GitHub
> VS Marketplace Link: https://marketplace.visualstudio.com/items?itemName=GitHub.copilot-chat
> 
> Version: 1.104.0-insider
> Commit: df6568066e88d67331cec7a12a34bdef058fb62b
> Date: 2025-08-22T17:09:01.208Z
> Electron: 37.2.3
> ElectronBuildId: 12035395
> Chromium: 138.0.7204.100
> Node.js: 22.17.0
> V8: 13.8.500258-electron.0
> OS: Darwin arm64 24.6.0
> 
> Steps to Reproduce:
> 
> 1. Tell the Agent to fetch https://www.htmltables.io/tags/thead and output it.
> 2. The headers in the first table example, i.e. `Header 1` and `Header 2`, are missing.
> 
> When `<th>` or `<thead>` is used to define table headers, the `fetch` tool omits them. `processTableNode` cannot properly handle such cases. See:
> 
> - https://github.com/microsoft/vscode/blob/e72993050e03023966efb1cfbe90fa92f0fa39de/src/vs/platform/webContentExtractor/electron-main/cdpAccessibilityDomain.ts#L408
> 
> [tool_fetch_webpage_2e0f7db5-29c2-4510-8bac-c90d1e2560af.copilotmd](https://github.com/user-attachments/files/21955427/tool_fetch_webpage_2e0f7db5-29c2-4510-8bac-c90d1e2560af.copilotmd)
> 
> Note that headers are also omitted when only the `<th>` tag is used. For example: https://developer.mozilla.org/en-US/docs/Web/HTML/Reference/Elements/table#basic_table</issue_description>
> 
> ## Comments on the Issue (you are @copilot in this section)
> 
> <comments>
> </comments>
> 


</details>

- Fixes microsoft/vscode#263128

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 We'd love your input! Share your thoughts on Copilot coding agent in our [2 minute survey](https://gh.io/copilot-coding-agent-survey).
",2025-11-06 23:07:48+00:00,2025-11-07 02:44:47+00:00,2025-11-07 02:44:47+00:00,268,2,2,4,5,1
microsoft/vscode,275948,mcp: fix tool availability being racey during autostart,connor4312,closed,True,"- Ensure tools are flushed to the EH immediately after registration
- Ensure tools are applied to the request object while it's waiting to be sent

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 22:36:48+00:00,2025-11-06 22:59:21+00:00,2025-11-06 22:59:21+00:00,34,16,5,1,0,0
microsoft/vscode,275943,Don't include codex tabs as attachable content for chat,mjbvz,closed,True,"Fixes #273436

Scoped fix. Will create new issue tracking better fix

",2025-11-06 21:42:09+00:00,2025-11-06 22:01:22+00:00,2025-11-06 22:01:22+00:00,1,0,1,1,0,0
microsoft/vscode,275936,Fix LanguageModelDataPart JSDoc parameter names and class description,Copilot,closed,True,"Fixes #274937

The JSDoc comments in `LanguageModelDataPart` referred to a `mimeType` parameter, but the actual parameter is `mime`. Additionally, the class description incorrectly stated it was only ""returned from a LanguageModelChatResponse"" when it's used in multiple contexts.

## Changes

- **JSDoc parameter corrections**: Updated `@param mimeType` to `@param mime` in `image()`, `json()`, and `text()` static methods
- **Class description**: Broadened to reflect usage in `LanguageModelChatResponse`, `LanguageModelChatMessage`, `LanguageModelToolResult`, and other language model interactions

```typescript
// Before
/**
 * @param mimeType The MIME type of the image.
 */
static image(data: Uint8Array, mime: string): LanguageModelDataPart;

// After
/**
 * @param mime The MIME type of the image.
 */
static image(data: Uint8Array, mime: string): LanguageModelDataPart;
```

<!-- START COPILOT CODING AGENT SUFFIX -->



<details>

<summary>Original prompt</summary>

> 
> ----
> 
> *This section details on the original issue you should resolve*
> 
> <issue_title>`LanguageModelDataPart` doc mismatch</issue_title>
> <issue_description>Testing microsoft/vscode#274937
> 
> The docblocks for image/json/text in the LanguageModelData part refer to a `mimeType` argument, but the argument is actually `mime`.
> 
> Also, the docblock for the class says it's ""returned from a LanguageModelChatResponse"", but this is not the only place the data is used, I suggest rewording or elaborating</issue_description>
> 
> ## Comments on the Issue (you are @copilot in this section)
> 
> <comments>
> </comments>
> 


</details>

- Fixes microsoft/vscode#275272

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",2025-11-06 20:55:00+00:00,2025-11-06 21:38:09+00:00,2025-11-06 21:38:09+00:00,5,4,1,2,0,0
microsoft/vscode,275935,"Add a prompt to update doc comments, use it to improve Quick Pick/Input documentation",dmitrivMS,closed,True,,2025-11-06 20:51:11+00:00,2025-11-07 10:14:03+00:00,2025-11-07 10:14:03+00:00,231,166,7,5,0,2
microsoft/vscode,275930,agent sessions - simpler labels for button,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 20:27:34+00:00,2025-11-06 20:46:42+00:00,2025-11-06 20:46:42+00:00,3,3,1,1,0,0
microsoft/vscode,275925,"Revert ""Revert ""Update foreground color for operators in dark_plus theme""""",rzhao271,closed,True,Reverts microsoft/vscode#275844,2025-11-06 19:52:43+00:00,2025-11-06 20:20:11+00:00,2025-11-06 20:20:11+00:00,1156,1156,63,1,0,0
microsoft/vscode,275923,Guard against undefined editorInput in buildCategoriesSlide,bhavyaus,closed,True,"Fixes:
https://github.com/microsoft/vscode/issues/275810",2025-11-06 19:42:32+00:00,2025-11-06 20:08:43+00:00,2025-11-06 20:08:43+00:00,3,3,1,1,0,0
microsoft/vscode,275921,agent sessions - redesign UI,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 19:39:20+00:00,2025-11-06 20:00:11+00:00,2025-11-06 20:00:11+00:00,132,50,6,1,0,0
microsoft/vscode,275920,revised - updated walkthrough chat panel illustration,eli-w-king,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

https://github.com/microsoft/vscode/pull/275724 revision. Fixed tab and panel background, removed paths. More details in https://github.com/microsoft/vscode/issues/273900#issuecomment-3499105047
<img width=""559"" height=""452"" alt=""Screenshot 2025-11-06 at 11 39 15 AM"" src=""https://github.com/user-attachments/assets/c38c14a7-2a10-4fd5-9357-99d81030f5c6"" />
",2025-11-06 19:38:15+00:00,2025-11-06 20:23:33+00:00,2025-11-06 20:23:33+00:00,7,21,1,5,0,0
microsoft/vscode,275918,check chatSessionService in $registerAgent,joshspicer,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

fixes https://github.com/microsoft/vscode/issues/273855",2025-11-06 19:26:48+00:00,2025-11-06 19:54:44+00:00,2025-11-06 19:54:44+00:00,4,1,1,1,0,1
microsoft/vscode,275916,Better fix for chat clear,mjbvz,closed,True,"Follow up on #275715 with better fixes

",2025-11-06 19:25:36+00:00,2025-11-06 19:47:22+00:00,2025-11-06 19:47:22+00:00,8,7,2,1,0,0
microsoft/vscode,275915,Set welcome render scheduler delay to 0 to render welcome view immediately,bhavyaus,closed,True,"For:
https://github.com/microsoft/vscode/issues/274056

Will clean this up during debt week. 

cc: @justschen ",2025-11-06 19:22:07+00:00,2025-11-06 19:44:31+00:00,2025-11-06 19:44:31+00:00,1,1,1,1,1,1
microsoft/vscode,275913,get focus terminal action to show for shell integration disabled,meganrogge,closed,True,"fix #274876

https://github.com/user-attachments/assets/e774c148-def9-42d1-bd58-18f6ee5e9bbc

",2025-11-06 19:16:17+00:00,2025-11-06 20:04:22+00:00,2025-11-06 20:04:21+00:00,1,0,1,1,0,0
microsoft/vscode,275910,Properly invalidate model cache,lramos15,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
Part of https://github.com/microsoft/vscode/issues/275511",2025-11-06 19:02:29+00:00,2025-11-06 19:23:58+00:00,2025-11-06 19:23:58+00:00,20,8,4,1,1,0
microsoft/vscode,275909,Correct auto approve setting about inline commands,Tyriar,closed,True,"Fixes #275889

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 18:59:47+00:00,2025-11-06 19:18:53+00:00,2025-11-06 19:18:53+00:00,1,1,1,1,0,1
microsoft/vscode,275907,make show chat terminals action only apply to hidden ones,meganrogge,closed,True,fixes #275789,2025-11-06 18:44:26+00:00,2025-11-06 19:03:59+00:00,2025-11-06 19:03:59+00:00,19,33,4,1,0,0
microsoft/vscode,275905,fix screen reader progress announcements,meganrogge,closed,True,"Fix #266256

There were changes in chat that were not adopted for screen readers",2025-11-06 18:25:07+00:00,2025-11-06 18:43:57+00:00,2025-11-06 18:43:57+00:00,2,2,1,1,0,0
microsoft/vscode,275901,update validation and hovers for tool names from custom agents specification,aeschli,closed,True,For #272734,2025-11-06 18:16:38+00:00,2025-11-06 22:51:29+00:00,2025-11-06 22:51:29+00:00,116,42,7,6,0,2
microsoft/vscode,275892,tools: ensure post-approval confirmation is screen reader accessible,connor4312,closed,True,"Closes #275233

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 18:05:09+00:00,2025-11-06 18:45:49+00:00,2025-11-06 18:45:49+00:00,60,15,3,2,1,2
microsoft/vscode,275878,fix disposable leak,meganrogge,closed,True,fix #275388,2025-11-06 17:40:20+00:00,2025-11-06 21:24:30+00:00,2025-11-06 21:24:30+00:00,12,7,1,4,0,4
microsoft/vscode,275876,"Revert ""macOS - restore use of `hide` and `show` for `app.dock` second instances""",bpasero,closed,True,"Reverts microsoft/vscode#259883

fix https://github.com/microsoft/vscode/issues/274146",2025-11-06 17:36:48+00:00,2025-11-06 17:55:49+00:00,2025-11-06 17:55:49+00:00,0,10,1,1,1,0
microsoft/vscode,275873,Update known variables,chrmarti,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 17:29:07+00:00,2025-11-06 18:59:41+00:00,2025-11-06 18:59:41+00:00,2,7,1,1,0,0
microsoft/vscode,275872,Fix JSDoc wording in textSearchProvider2 API,Copilot,closed,True,"Fixes #226775

Improved clarity and consistency in `vscode.proposed.textSearchProvider2.d.ts` JSDoc comments:

- **Line 17**: Removed ""explicitly"" from ""If explicitly contains a newline character"" → ""If pattern contains a newline character""
- **Lines 23, 26**: Changed backtick-quoted `pattern` to `{@link pattern}` for proper API cross-references (consistent with line 50)

```typescript
/**
 * The text pattern to search for.
 *
- * If explicitly contains a newline character (`\n`), the default search behavior
+ * If pattern contains a newline character (`\n`), the default search behavior
 * will automatically enable {@link isMultiline}.
 */
pattern: string;

/**
- * Whether or not `pattern` should match multiple lines of text.
+ * Whether or not {@link pattern} should match multiple lines of text.
 */
isMultiline?: boolean;
```

<!-- START COPILOT CODING AGENT SUFFIX -->



<details>

<summary>Original prompt</summary>

> 
> ----
> 
> *This section details on the original issue you should resolve*
> 
> <issue_title>textsearchprovider - Fix API wording</issue_title>
> <issue_description>Some nits from https://github.com/microsoft/vscode/issues/226775
> > 
> > > ```
> > >    * If explicitly contains a newline character (`\n`), the default search behavior
> > > ```
> > 
> > ```
> > 	 * will automatically enable {@link isMultiline}.
> > 	 */
> > ```
> > 
> > For clarity, I'd propose:
> > 
> > ```
> > - * If explicitly contains a newline character
> > + * If pattern contains a newline character
> > ```
> > 
> 
> ...
> 
> > 
> > > ```
> > >    * `pattern` contains a newline character (`\n`).
> > > ```
> > 
> > maybe could use `{@link pattern}`
> > 
> 
> 
> These are from https://github.com/microsoft/vscode/blob/a554d9e7e1353b2fbf16696a08ad25cb873dc2ac/src/vscode-dts/vscode.proposed.textSearchProviderNew.d.ts</issue_description>
> 
> <agent_instructions>Fix the doc comment</agent_instructions>
> 
> ## Comments on the Issue (you are @copilot in this section)
> 
> <comments>
> </comments>
> 


</details>

- Fixes microsoft/vscode#227476

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",2025-11-06 17:27:00+00:00,2025-11-06 18:21:32+00:00,2025-11-06 18:21:32+00:00,3,3,1,3,0,0
microsoft/vscode,275870,chat: use tool call id instead of tool id for input models,connor4312,closed,True,"Closes #275675

cc @roblourens -- I didn't see any other dependents of this URI/structure and it seems to work, lmk if you have concerns",2025-11-06 17:23:07+00:00,2025-11-06 17:41:38+00:00,2025-11-06 17:41:38+00:00,4,7,2,1,0,1
microsoft/vscode,275869,agent files: support tool names from custom agents specification,aeschli,closed,True,For https://github.com/microsoft/vscode/issues/272734,2025-11-06 17:17:13+00:00,2025-11-06 17:48:01+00:00,2025-11-06 17:48:01+00:00,186,36,10,2,1,1
microsoft/vscode,275857,lock inline chat to its own agent so that must intellisense is disabled,jrieken,closed,True,fixes https://github.com/microsoft/vscode/issues/275819,2025-11-06 16:24:19+00:00,2025-11-06 17:08:12+00:00,2025-11-06 17:08:12+00:00,16,2,1,1,0,1
microsoft/vscode,275849,Use characterMapping when copying from deleted text to support wrapped text,hediet,closed,True,FYI @Mingpan ,2025-11-06 15:41:52+00:00,2025-11-06 16:30:03+00:00,2025-11-06 16:30:03+00:00,135,164,4,1,0,2
microsoft/vscode,275846,Git - fix staging a deleted file from the multi-file diff editor,lszomoru,closed,True,"Fixes https://github.com/microsoft/vscode/issues/271506

//cc @hediet ",2025-11-06 15:32:18+00:00,2025-11-06 16:06:46+00:00,2025-11-06 16:06:45+00:00,1,1,1,1,0,1
microsoft/vscode,275845,update distro,sandy081,closed,True,,2025-11-06 15:24:52+00:00,2025-11-06 16:19:10+00:00,2025-11-06 16:19:10+00:00,2,2,1,1,0,0
microsoft/vscode,275844,"Revert ""Update foreground color for operators in dark_plus theme""",mrleemurray,closed,True,"Reverts microsoft/vscode#270406

Revert the color of `keyword.control` operator in dark theme to `#C586C0`

Related to https://github.com/microsoft/vscode/issues/269274

cc @rzhao271 ",2025-11-06 15:13:07+00:00,2025-11-06 15:55:45+00:00,2025-11-06 15:55:45+00:00,1156,1156,63,1,0,0
microsoft/vscode,275842,SCM - switch selectionMode setting to multiple for the stable release,lszomoru,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 15:02:09+00:00,2025-11-06 15:21:33+00:00,2025-11-06 15:21:33+00:00,2,2,2,1,0,0
microsoft/vscode,275840,MCP related actions need to hide when AI features are disabled (fix #275478),bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 14:51:16+00:00,2025-11-06 15:53:30+00:00,2025-11-06 15:53:30+00:00,14,5,2,2,0,0
microsoft/vscode,275839,Fix policies in proxima set up,sandy081,closed,True,,2025-11-06 14:40:00+00:00,2025-11-06 15:09:50+00:00,2025-11-06 15:09:50+00:00,114,22,2,1,0,5
microsoft/vscode,275838,PromptFilesLocator unit tests are really slow,aeschli,closed,True,Fixes https://github.com/microsoft/vscode/issues/275821,2025-11-06 14:37:28+00:00,2025-11-06 15:15:28+00:00,2025-11-06 15:15:28+00:00,30,25,1,4,0,0
microsoft/vscode,275837,Fix PR card screen cheese,alexr00,closed,True,Fixes microsoft/vscode-internalbacklog#6183,2025-11-06 14:35:16+00:00,2025-11-06 14:54:25+00:00,2025-11-06 14:54:25+00:00,6,4,1,1,0,0
microsoft/vscode,275836,Prevent empty dropdown when file analysis blocks auto approve,Tyriar,closed,True,"Fixes #275828

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 14:25:18+00:00,2025-11-07 19:00:45+00:00,2025-11-07 19:00:45+00:00,64,4,5,4,0,4
microsoft/vscode,275833,agent sessions - new button and actions polish,bpasero,closed,True,fix https://github.com/microsoft/vscode/issues/275240,2025-11-06 14:11:07+00:00,2025-11-06 15:31:18+00:00,2025-11-06 15:31:18+00:00,24,15,1,2,0,1
microsoft/vscode,275813,incorrect agent in handoffs shows no warning,aeschli,closed,True,Fixes https://github.com/microsoft/vscode/issues/275199,2025-11-06 12:59:39+00:00,2025-11-06 14:20:28+00:00,2025-11-06 14:20:28+00:00,26,6,2,2,0,3
microsoft/vscode,275807,fix ##275478,sandy081,closed,True,fix #275478,2025-11-06 12:06:02+00:00,2025-11-06 14:07:26+00:00,2025-11-06 14:07:25+00:00,17,7,2,2,1,1
microsoft/vscode,275803,Agent Sessions single view: description row font (fix #275245),bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 11:54:36+00:00,2025-11-06 14:03:48+00:00,2025-11-06 14:03:48+00:00,857,838,5,4,0,1
microsoft/vscode,275800,agent sessions - filter by default in list,bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 11:42:54+00:00,2025-11-06 12:02:10+00:00,2025-11-06 12:02:10+00:00,4,3,3,1,0,0
microsoft/vscode,275799,Increase refresh icon size by 1px,mrleemurray,closed,True,"Enhance the visibility of the refresh icon by increasing its size. This change improves user experience by making the icon more prominent. Test the update by checking the refresh icon in the application interface.

",2025-11-06 11:30:30+00:00,2025-11-06 11:50:59+00:00,2025-11-06 11:50:59+00:00,0,0,1,1,1,0
microsoft/vscode,275793,SCM - `scm/repository` menu should use `inline` as the primary group,lszomoru,closed,True,Related https://github.com/microsoft/vscode/issues/272941,2025-11-06 11:07:18+00:00,2025-11-06 11:27:34+00:00,2025-11-06 11:27:34+00:00,1,1,1,1,0,1
microsoft/vscode,275791,my-endgame notebook: add cwebster-99 to team members list,ulugbekna,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 10:54:25+00:00,2025-11-06 11:18:28+00:00,2025-11-06 11:18:28+00:00,1,1,1,1,0,0
microsoft/vscode,275790,Agent sessions single view: clicking on PR number opens session and PR description (fix #275320),bpasero,closed,True,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 10:53:56+00:00,2025-11-06 11:26:40+00:00,2025-11-06 11:26:40+00:00,8,1,1,2,0,1
microsoft/vscode,275785,Adds more edit telemetry tests,hediet,closed,True,Closes https://github.com/microsoft/vscode-internalbacklog/issues/6239,2025-11-06 10:47:14+00:00,2025-11-06 11:06:11+00:00,2025-11-06 11:06:11+00:00,654,211,17,1,0,5
microsoft/vscode,275783,Don't filter out control telemetry,benibenj,closed,True,"```Copilot Generated Description:``` Update telemetry assignment filtering to include control telemetry and introduce new event emitters for extension unification state and settings changes.

https://github.com/microsoft/vscode-internalbacklog/issues/6073",2025-11-06 10:39:48+00:00,2025-11-06 10:59:04+00:00,2025-11-06 10:59:04+00:00,6,4,1,1,0,1
microsoft/vscode,275782,Throw when executeCommand called on task,Tyriar,closed,True,"Fixes #275667

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-11-06 10:39:23+00:00,2025-11-06 11:37:47+00:00,2025-11-06 11:37:47+00:00,19,9,5,1,0,2
